,bhk,sqft_living,price,zipcode
11774,3,1460,232000.0,98001
11775,3,1370,168000.0,98055
11776,3,1370,238000.0,98055
11777,3,1500,260000.0,98092
11778,3,1210,460000.0,98027
11779,3,2850,900000.0,98155
11780,3,1090,289950.0,98155
11781,3,1450,265000.0,98038
11782,4,1820,465000.0,98072
11783,3,1320,370000.0,98034
11784,2,1670,240000.0,98146
11785,4,1440,232000.0,98056
11786,3,980,237502.0,98126
11787,4,4340,1280000.0,98199
11788,4,2860,957000.0,98005
11789,3,1140,218000.0,98042
11790,3,1120,205000.0,98042
11791,3,1460,350000.0,98126
11792,4,2050,256000.0,98198
11793,3,1250,275000.0,98125
11794,4,2520,372000.0,98031
11795,3,2580,688888.0,98027
11796,2,1200,170000.0,98053
11797,5,2140,530000.0,98007
11798,4,3440,905000.0,98029
11799,4,1800,365000.0,98118
11800,4,1790,312000.0,98031
11801,2,1250,400000.0,98126
11802,2,800,278750.0,98133
11803,3,1410,510000.0,98006
11804,2,1330,527700.0,98117
11805,4,2890,740000.0,98109
11806,4,2550,512000.0,98059
11807,5,2880,362000.0,98030
11808,3,660,225000.0,98168
11809,3,1470,491500.0,98029
11810,4,1700,429950.0,98133
11811,3,1040,375000.0,98006
11812,2,880,199400.0,98106
11813,4,2490,364900.0,98042
11814,3,1210,324950.0,98126
11815,5,2080,467000.0,98144
11816,3,1380,380000.0,98125
11817,3,1620,250000.0,98055
11818,4,1680,700000.0,98103
11819,3,1330,206990.0,98092
11820,3,1730,670000.0,98107
11821,2,790,315000.0,98052
11822,3,2240,319950.0,98092
11823,3,1500,419000.0,98177
11824,3,1800,205000.0,98092
11825,4,1980,335000.0,98038
11826,3,1340,397000.0,98103
11827,2,750,370000.0,98122
11828,4,1790,330000.0,98059
11829,4,5490,1785000.0,98006
11830,3,1940,399000.0,98155
11831,4,2670,400000.0,98092
11832,3,1220,249900.0,98038
11833,3,1310,717000.0,98117
11834,4,1930,319000.0,98031
11835,4,2100,635000.0,98115
11836,3,1180,355000.0,98155
11837,5,4320,1600000.0,98006
11838,4,3140,585000.0,98033
11839,3,2320,320000.0,98168
11840,3,2110,305495.0,98059
11841,4,1790,240000.0,98198
11842,5,1740,199950.0,98198
11843,4,3820,1620000.0,98004
11844,3,2050,770000.0,98166
11845,4,1680,255000.0,98092
11846,4,1930,289000.0,98058
11847,4,3760,494500.0,98056
11848,3,2370,746000.0,98052
11849,4,2120,385000.0,98059
11850,4,2370,688100.0,98052
11851,4,2350,870300.0,98103
11852,3,1180,310000.0,98155
11853,3,2270,500000.0,98133
11854,3,1830,255000.0,98042
11855,3,3910,1475000.0,98112
11856,3,890,154500.0,98148
11857,3,1820,425000.0,98034
11858,4,2440,700000.0,98029
11859,2,1110,410500.0,98109
11860,3,1870,432000.0,98034
11861,3,1240,530000.0,98144
11862,3,1560,465000.0,98034
11863,3,1910,498688.0,98029
11864,3,2200,573500.0,98166
11865,4,2530,349900.0,98023
11866,3,1130,220000.0,98056
11867,2,820,260000.0,98106
11868,2,960,290000.0,98118
11869,4,1980,615000.0,98144
11870,4,3370,730000.0,98034
11871,4,7420,1950000.0,98045
11872,3,1800,332500.0,98038
11873,5,3990,650000.0,98011
11874,4,4070,1400000.0,98115
11875,4,1640,465000.0,98011
11876,4,3730,690000.0,98029
11877,3,1220,289900.0,98058
11878,3,3490,1620000.0,98112
11879,3,1730,339950.0,98148
11880,4,3430,367999.0,98023
11881,4,2320,380000.0,98038
11882,3,2030,440000.0,98166
11883,5,4850,975000.0,98005
11884,3,1340,309500.0,98028
11885,3,1130,350000.0,98155
11886,2,1180,215000.0,98038
11887,2,910,254000.0,98118
11888,3,1630,567000.0,98115
11889,2,710,402000.0,98102
11890,4,1520,365000.0,98045
11891,4,2820,625000.0,98155
11892,4,1970,432000.0,98126
11893,5,2240,335500.0,98058
11894,2,1860,672500.0,98116
11895,4,1780,336000.0,98118
11896,4,1788,294400.0,98002
11897,3,1880,541900.0,98007
11898,3,2300,505000.0,98052
11899,3,1610,255000.0,98030
11900,6,2270,435000.0,98011
11901,2,1230,636000.0,98119
11902,4,3420,655000.0,98010
11903,3,1670,280500.0,98148
11904,2,1120,520000.0,98117
11905,4,2580,354000.0,98031
11906,5,3847,810000.0,98003
11907,4,3630,400000.0,98092
11908,4,3580,879900.0,98074
11909,5,4050,1288000.0,98040
11910,3,3240,902500.0,98010
11911,3,1540,900000.0,98122
11912,4,2550,419500.0,98056
11913,4,2340,685000.0,98199
11914,4,2320,429950.0,98059
11915,4,1640,464950.0,98106
11916,2,910,239900.0,98045
11917,4,2550,406250.0,98019
11918,4,2660,447000.0,98045
11919,3,1480,466800.0,98033
11920,4,2810,674000.0,98008
11921,1,830,525000.0,98103
11922,3,3510,674950.0,98038
11923,3,2480,374900.0,98058
11924,4,3720,1443920.0,98102
11925,3,2150,559500.0,98052
11926,3,2370,522500.0,98065
11927,5,4310,1130000.0,98053
11928,5,2990,498500.0,98059
11929,4,1350,571000.0,98117
11930,2,2370,543000.0,98027
11931,3,1410,271920.0,98001
11932,2,1170,104950.0,98146
11933,4,1800,485500.0,98075
11934,4,3650,1210000.0,98115
11935,3,1490,260250.0,98038
11936,4,3610,875909.0,98075
11937,4,2050,455000.0,98058
11938,3,1092,309000.0,98106
11939,4,2010,229000.0,98023
11940,3,1680,250000.0,98003
11941,4,2510,600000.0,98034
11942,4,2280,535000.0,98077
11943,3,2510,571000.0,98053
11944,5,3190,1030000.0,98006
11945,4,4690,600000.0,98155
11946,3,1850,469500.0,98072
11947,4,4160,1150000.0,98059
11948,4,2220,785000.0,98105
11949,3,2870,872750.0,98052
11950,4,3950,900000.0,98117
11951,2,1740,350000.0,98065
11952,5,4780,2575000.0,98039
11953,4,3160,940000.0,98005
11954,5,1990,185000.0,98023
11955,4,3920,850000.0,98053
11956,3,960,201000.0,98022
11957,2,1540,499000.0,98133
11958,4,1970,315000.0,98059
11959,3,1880,509950.0,98029
11960,3,2000,286300.0,98178
11961,3,1990,590000.0,98034
11962,4,1400,325000.0,98106
11963,4,3190,625000.0,98010
11964,3,1000,378000.0,98125
11965,3,1670,239950.0,98023
11966,4,2100,550000.0,98105
11967,2,1010,325000.0,98118
11968,4,2030,831000.0,98103
11969,3,1090,249000.0,98028
11970,4,2440,484000.0,98072
11971,4,2500,395000.0,98092
11972,4,3420,839900.0,98074
11973,4,2850,760000.0,98052
11974,4,2030,750000.0,98116
11975,5,4590,3000000.0,98112
11976,3,2230,440000.0,98065
11977,2,1810,501000.0,98027
11978,6,4000,739000.0,98122
11979,3,1490,685650.0,98005
11980,4,4225,1005000.0,98074
11981,4,2120,980000.0,98105
11982,3,1030,275000.0,98056
11983,4,2310,319950.0,98058
11984,3,1830,448500.0,98028
11985,5,2120,437000.0,98070
11986,4,2500,330000.0,98106
11987,3,2470,365000.0,98031
11988,2,940,329000.0,98133
11989,5,3260,681500.0,98008
11990,3,1660,566000.0,98052
11991,4,4370,897500.0,98053
11992,3,2620,738000.0,98052
11993,3,1500,185000.0,98092
11994,2,910,445000.0,98136
11995,3,1430,175000.0,98118
11996,2,900,315000.0,98136
11997,4,1250,445000.0,98008
11998,5,3850,1400000.0,98004
11999,4,3450,832500.0,98052
12000,4,3950,771150.0,98065
12001,4,1950,225000.0,98188
12002,3,1700,389950.0,98065
12003,3,2370,435000.0,98065
12004,3,1600,845000.0,98102
12005,4,4060,1300000.0,98102
12006,3,1322,350000.0,98144
12007,3,1140,250000.0,98003
12008,2,1280,370000.0,98144
12009,4,3080,750000.0,98052
12010,2,1210,439950.0,98117
12011,4,1950,395000.0,98133
12012,4,1450,375000.0,98133
12013,3,1590,263000.0,98003
12014,3,1240,185000.0,98032
12015,3,1440,500000.0,98075
12016,4,3470,920000.0,98027
12017,7,5100,936000.0,98075
12018,3,2430,1500000.0,98004
12019,3,2420,1100000.0,98115
12020,3,1510,247000.0,98003
12021,3,1200,289500.0,98115
12022,3,2240,432500.0,98065
12023,3,1870,680000.0,98103
12024,3,1110,589000.0,98199
12025,4,3210,756450.0,98136
12026,3,2090,536650.0,98034
12027,3,1320,540000.0,98122
12028,3,1340,385000.0,98125
12029,3,1020,485000.0,98115
12030,3,1220,240000.0,98059
12031,3,1220,415500.0,98059
12032,3,1390,550000.0,98117
12033,4,2970,1260000.0,98112
12034,2,1440,430000.0,98070
12035,2,1550,415000.0,98136
12036,4,1904,365000.0,98010
12037,4,1400,257000.0,98001
12038,3,2140,420000.0,98029
12039,3,1320,338995.0,98166
12040,3,2620,615000.0,98177
12041,4,2300,312500.0,98092
12042,4,2000,513000.0,98028
12043,4,2960,857500.0,98116
12044,3,2700,1060000.0,98040
12045,3,1740,585000.0,98146
12046,2,1770,350500.0,98038
12047,3,1290,215000.0,98168
12048,4,1450,440000.0,98034
12049,3,1420,270000.0,98042
12050,3,1330,385000.0,98126
12051,3,1760,688500.0,98103
12052,3,2010,700000.0,98122
12053,5,2560,585000.0,98006
12054,2,1260,401000.0,98052
12055,4,2420,655000.0,98052
12056,3,1010,317000.0,98144
12057,4,1770,500000.0,98034
12058,2,890,314963.0,98103
12059,3,1670,715000.0,98126
12060,3,1360,280000.0,98045
12061,3,2120,531000.0,98011
12062,3,1910,617000.0,98007
12063,4,1480,440000.0,98177
12064,3,1090,140000.0,98002
12065,4,1670,661000.0,98052
12066,4,1670,697000.0,98052
12067,5,3650,1195000.0,98040
12068,4,1970,535000.0,98115
12069,2,1320,404500.0,98118
12070,3,1710,396500.0,98126
12071,3,1740,450000.0,98056
12072,3,2200,605000.0,98119
12073,3,2010,699000.0,98118
12074,3,3910,805000.0,98014
12075,1,470,156000.0,98014
12076,4,2330,595000.0,98052
12077,3,1930,285000.0,98065
12078,4,3270,725000.0,98056
12079,3,1650,216300.0,98023
12080,4,2220,410000.0,98059
12081,2,2470,597000.0,98126
12082,3,1300,325000.0,98077
12083,5,2530,355000.0,98030
12084,3,2400,338000.0,98146
12085,4,1500,210000.0,98001
12086,4,1700,423000.0,98034
12087,4,2120,249500.0,98002
12088,4,2240,325000.0,98042
12089,3,1540,257000.0,98042
12090,3,1890,550000.0,98053
12091,3,1260,490000.0,98033
12092,2,1160,299000.0,98034
12093,2,1300,295000.0,98070
12094,4,3220,630000.0,98074
12095,4,2020,320000.0,98058
12096,4,2990,1110000.0,98005
12097,4,1420,398000.0,98117
12098,3,1020,218000.0,98106
12099,4,2400,590000.0,98027
12100,5,3640,1595000.0,98008
12101,2,1550,348500.0,98106
12102,2,1870,592500.0,98053
12103,3,2340,505000.0,98028
12104,5,3350,1430000.0,98119
12105,3,1710,502000.0,98116
12106,2,1180,257500.0,98125
12107,3,1600,405000.0,98034
12108,3,1300,427000.0,98115
12109,3,1040,290000.0,98155
12110,3,1220,222000.0,98106
12111,3,2240,315000.0,98038
12112,3,1420,371000.0,98103
12113,3,1580,279900.0,98003
12114,3,2390,250000.0,98059
12115,4,2260,599000.0,98006
12116,3,1890,267300.0,98092
12117,2,1830,585000.0,98118
12118,3,1000,350000.0,98072
12119,3,2180,506000.0,98177
12120,6,2320,400000.0,98058
12121,3,840,151100.0,98146
12122,3,840,251000.0,98146
12123,4,2350,555000.0,98006
12124,3,2040,467500.0,98070
12125,4,2370,479000.0,98042
12126,5,1590,247000.0,98001
12127,3,1380,299500.0,98045
12128,4,1940,306888.0,98125
12129,4,3320,675000.0,98010
12130,2,1090,577000.0,98105
12131,3,1650,219950.0,98003
12132,3,1110,375000.0,98033
12133,4,2110,650000.0,98115
12134,3,1850,975000.0,98107
12135,1,600,229000.0,98106
12136,5,2760,575000.0,98122
12137,4,2970,815000.0,98075
12138,3,2300,525000.0,98077
12139,3,2030,471000.0,98027
12140,4,2160,450000.0,98117
12141,3,1650,590000.0,98116
12142,4,3140,744000.0,98006
12143,4,2690,460000.0,98092
12144,5,1940,299000.0,98155
12145,4,1220,231000.0,98022
12146,3,1300,195000.0,98092
12147,3,1660,305000.0,98045
12148,4,3390,895000.0,98144
12149,4,2310,1110000.0,98004
12150,2,950,339000.0,98108
12151,4,2400,885000.0,98109
12152,3,1780,375000.0,98146
12153,4,1280,367400.0,98008
12154,4,1930,700000.0,98119
12155,5,2560,667000.0,98008
12156,2,920,200000.0,98118
12157,3,1900,552775.0,98074
12158,3,2270,452000.0,98056
12159,3,2080,418000.0,98059
12160,3,1460,601500.0,98033
12161,3,1670,600000.0,98075
12162,4,2810,340000.0,98092
12163,3,2370,310000.0,98003
12164,2,1700,290000.0,98056
12165,2,1630,438000.0,98133
12166,4,2930,718000.0,98144
12167,2,860,200000.0,98168
12168,3,1980,479900.0,98042
12169,3,2080,400000.0,98058
12170,3,1060,219950.0,98188
12171,3,1590,300000.0,98019
12172,3,1980,437000.0,98177
12173,4,1720,350000.0,98034
12174,4,1350,626000.0,98004
12175,3,2080,490000.0,98077
12176,3,2090,289000.0,98042
12177,3,2030,595000.0,98199
12178,3,2680,676000.0,98045
12179,3,1820,389000.0,98133
12180,3,1300,240000.0,98198
12181,4,2210,382500.0,98031
12182,3,1400,511555.0,98008
12183,3,2040,710500.0,98107
12184,3,2420,429000.0,98027
12185,4,1920,170000.0,98198
12186,4,3860,2135000.0,98004
12187,5,2760,480000.0,98072
12188,4,3450,1665000.0,98122
12189,3,1040,225000.0,98168
12190,3,2220,615000.0,98177
12191,4,2470,438950.0,98022
12192,3,1300,242000.0,98003
12193,3,1960,560000.0,98074
12194,3,2040,857500.0,98103
12195,4,3030,685000.0,98074
12196,4,2260,486000.0,98034
12197,3,2670,749000.0,98007
12198,3,1520,260000.0,98030
12199,3,3610,1015000.0,98126
12200,3,1130,565000.0,98199
12201,3,1480,355000.0,98103
12202,5,3540,775000.0,98125
12203,4,2100,335000.0,98188
12204,5,3366,1300000.0,98199
12205,3,1810,545000.0,98107
12206,3,1680,540000.0,98144
12207,3,2450,687500.0,98125
12208,1,1150,115000.0,98001
12209,1,1150,227000.0,98001
12210,4,3240,870000.0,98075
12211,4,3480,1190000.0,98005
12212,4,2800,375000.0,98038
12213,3,3240,902000.0,98118
12214,2,1480,269500.0,98056
12215,3,1700,570000.0,98117
12216,2,1240,359950.0,98133
12217,4,3720,1450000.0,98004
12218,3,1910,615000.0,98052
12219,4,2120,250000.0,98198
12220,4,3020,530000.0,98065
12221,3,2250,474950.0,98065
12222,4,1650,490000.0,98125
12223,2,880,210000.0,98126
12224,3,1860,265500.0,98198
12225,5,3840,1462500.0,98144
12226,4,2192,310000.0,98030
12227,3,1590,324500.0,98056
12228,4,3700,599000.0,98028
12229,4,3670,525000.0,98058
12230,3,1630,400000.0,98155
12231,3,4230,887500.0,98166
12232,2,1060,344000.0,98115
12233,3,2700,525000.0,98072
12234,3,2110,385000.0,98034
12235,4,3720,820000.0,98074
12236,4,3440,1305000.0,98199
12237,4,2420,549000.0,98074
12238,3,1090,180000.0,98106
12239,4,2910,589000.0,98065
12240,3,1050,350000.0,98118
12241,3,1610,197400.0,98003
12242,3,1760,267000.0,98030
12243,3,1540,480000.0,98075
12244,4,2580,650000.0,98125
12245,2,1370,600000.0,98107
12246,2,1440,490000.0,98053
12247,3,1410,225000.0,98058
12248,3,1980,640000.0,98005
12249,3,2440,710000.0,98005
12250,3,1350,325000.0,98019
12251,3,3130,595000.0,98072
12252,3,880,128750.0,98002
12253,3,1920,465000.0,98008
12254,4,2700,710000.0,98115
12255,4,1670,605000.0,98136
12256,4,3470,994000.0,98040
12257,3,1820,489950.0,98034
12258,3,1310,365000.0,98133
12259,3,1790,359950.0,98042
12260,4,2460,495000.0,98059
12261,3,1060,255000.0,98058
12262,3,1340,330000.0,98034
12263,3,1480,450000.0,98052
12264,4,3500,655000.0,98065
12265,4,2910,485000.0,98003
12266,4,1940,375000.0,98072
12267,4,2280,570000.0,98075
12268,3,1190,350000.0,98103
12269,3,1260,550000.0,98146
12270,5,2270,513000.0,98052
12271,4,1990,450000.0,98126
12272,4,1500,432500.0,98144
12273,5,2060,432000.0,98022
12274,3,1950,480000.0,98052
12275,3,1790,402200.0,98034
12276,3,1520,650000.0,98004
12277,4,3240,1199500.0,98040
12278,3,2440,312000.0,98030
12279,4,2220,610000.0,98116
12280,5,2640,823000.0,98117
12281,4,1450,471000.0,98105
12282,3,1550,481015.0,98033
12283,5,6200,1959000.0,98040
12284,4,2810,624000.0,98052
12285,4,2080,480000.0,98011
12286,3,1370,815000.0,98004
12287,4,2920,1650000.0,98004
12288,3,1000,180000.0,98146
12289,2,1210,156601.0,98038
12290,4,2790,374950.0,98038
12291,2,1660,368000.0,98146
12292,3,1650,550000.0,98103
12293,3,1300,198000.0,98001
12294,3,1090,345000.0,98034
12295,5,2660,1712750.0,98039
12296,3,940,185900.0,98001
12297,3,2750,950000.0,98006
12298,4,3850,995000.0,98006
12299,2,860,345000.0,98133
12300,4,2070,741000.0,98040
12301,2,2290,737000.0,98053
12302,4,2340,668750.0,98177
12303,3,2680,575000.0,98027
12304,4,1710,280000.0,98042
12305,3,1800,583000.0,98008
12306,3,1510,196000.0,98028
12307,3,1700,349950.0,98055
12308,4,1350,429000.0,98107
12309,5,2140,270000.0,98031
12310,6,2700,385000.0,98108
12311,1,920,535000.0,98103
12312,3,1500,352500.0,98133
12313,3,1510,624000.0,98117
12314,5,1980,215000.0,98058
12315,4,4500,870000.0,98040
12316,4,3220,440000.0,98059
12317,2,1140,518000.0,98122
12318,3,1490,259500.0,98038
12319,4,4360,795127.0,98053
12320,3,960,290000.0,98006
12321,4,2253,385000.0,98198
12322,2,770,259950.0,98155
12323,2,1310,330000.0,98059
12324,3,980,280000.0,98106
12325,4,1820,595000.0,98075
12326,4,3980,925900.0,98074
12327,3,3010,499000.0,98028
12328,4,1830,325000.0,98003
12329,5,2550,895000.0,98004
12330,2,800,162248.0,98058
12331,3,2890,1072500.0,98146
12332,3,1810,430000.0,98115
12333,3,1810,615500.0,98115
12334,3,940,260000.0,98118
12335,4,1810,295000.0,98024
12336,3,2550,1186040.0,98122
12337,4,2370,749950.0,98034
12338,6,1370,175000.0,98106
12339,6,1370,415000.0,98106
12340,3,1200,190000.0,98002
12341,3,2100,625000.0,98107
12342,3,2020,420000.0,98014
12343,4,1570,339900.0,98030
12344,2,1140,160000.0,98028
12345,4,1830,353000.0,98038
12346,3,1010,390000.0,98074
12347,4,1770,675000.0,98155
12348,3,2120,400000.0,98059
12349,4,3190,1340000.0,98144
12350,4,2780,1650000.0,98004
12351,5,3350,1000000.0,98103
12352,5,3450,850000.0,98033
12353,3,1060,275000.0,98106
12354,3,1670,450000.0,98027
12355,4,2251,305000.0,98003
12356,3,1770,643002.0,98117
12357,2,1510,468000.0,98052
12358,4,1770,324950.0,98038
12359,3,1260,290000.0,98031
12360,3,1710,488500.0,98033
12361,3,2290,367950.0,98133
12362,2,790,285000.0,98146
12363,3,1820,417000.0,98070
12364,4,3180,1115000.0,98007
12365,4,5280,1550000.0,98040
12366,3,3240,604000.0,98023
12367,3,2390,380000.0,98058
12368,4,2500,336500.0,98038
12369,4,2290,685000.0,98115
12370,5,7440,4208000.0,98006
12371,3,1600,670000.0,98040
12372,2,1120,524000.0,98109
12373,3,1340,172000.0,98003
12374,6,1670,680000.0,98105
12375,4,2830,549900.0,98092
12376,4,2700,357000.0,98042
12377,3,910,107000.0,98106
12378,3,910,232900.0,98106
12379,4,2370,800000.0,98103
12380,2,880,248500.0,98133
12381,3,2050,670000.0,98116
12382,3,1180,207000.0,98038
12383,3,1070,164000.0,98092
12384,2,1380,570500.0,98119
12385,3,2680,599990.0,98027
12386,5,2100,395000.0,98034
12387,4,4133,979500.0,98019
12388,3,920,207000.0,98125
12389,3,920,237000.0,98125
12390,2,1750,650100.0,98075
12391,4,1950,385000.0,98052
12392,2,1660,335000.0,98146
12393,4,2670,347000.0,98092
12394,3,980,204000.0,98198
12395,4,1780,615000.0,98052
12396,3,2370,943500.0,98004
12397,3,1640,560000.0,98108
12398,4,2610,547500.0,98006
12399,4,2030,359500.0,98059
12400,3,2590,660000.0,98029
12401,3,1620,258000.0,98038
12402,3,2040,355000.0,98042
12403,2,810,253500.0,98126
12404,3,1270,422500.0,98056
12405,2,1470,239000.0,98003
12406,3,1720,628000.0,98033
12407,2,1320,352000.0,98106
12408,3,1358,311600.0,98133
12409,4,2070,235000.0,98001
12410,5,2910,870000.0,98040
12411,4,1370,190848.0,98001
12412,4,2340,570000.0,98115
12413,4,2290,661254.0,98116
12414,4,1650,575000.0,98117
12415,2,650,230000.0,98133
12416,3,2300,680000.0,98027
12417,1,620,148000.0,98106
12418,1,620,244900.0,98106
12419,3,1400,214950.0,98168
12420,3,1800,580000.0,98116
12421,3,1300,263000.0,98055
12422,5,2360,317000.0,98178
12423,4,3320,302000.0,98059
12424,3,1480,899000.0,98004
12425,3,2190,1289000.0,98199
12426,3,3740,710000.0,98166
12427,3,1360,230000.0,98056
12428,3,1210,430000.0,98126
12429,5,4610,1169000.0,98075
12430,3,860,397000.0,98115
12431,3,2250,595000.0,98125
12432,3,2030,485000.0,98027
12433,5,3260,755000.0,98155
12434,3,1840,185000.0,98166
12435,3,1840,340000.0,98166
12436,4,2000,236000.0,98038
12437,4,2810,550000.0,98072
12438,3,1780,680000.0,98103
12439,4,2540,630000.0,98075
12440,3,2340,560000.0,98118
12441,3,1480,385000.0,98146
12442,3,1358,280000.0,98133
12443,3,1750,225000.0,98042
12444,4,1830,610000.0,98040
12445,3,1170,592500.0,98115
12446,4,3170,750000.0,98075
12447,4,1530,164000.0,98042
12448,2,1100,320000.0,98155
12449,4,2030,544000.0,98029
12450,3,1870,344950.0,98058
12451,3,3080,539500.0,98038
12452,4,2480,420000.0,98027
12453,2,910,305000.0,98155
12454,2,810,229000.0,98133
12455,5,3990,1068000.0,98059
12456,3,1430,397500.0,98103
12457,4,2190,540000.0,98033
12458,4,2290,650000.0,98008
12459,6,3020,1900000.0,98144
12460,2,2260,649000.0,98014
12461,5,2020,287500.0,98178
12462,4,2620,815000.0,98117
12463,2,2830,795000.0,98074
12464,3,1700,502775.0,98027
12465,2,1110,222900.0,98178
12466,4,2150,399950.0,98023
12467,4,2650,728000.0,98052
12468,5,3870,850000.0,98053
12469,4,2530,525000.0,98019
12470,3,1450,257000.0,98055
12471,3,2200,433500.0,98118
12472,4,1890,314950.0,98001
12473,3,1530,500000.0,98052
12474,3,1590,300000.0,98028
12475,4,2690,645000.0,98074
12476,3,990,222500.0,98042
12477,3,1300,275000.0,98056
12478,3,1720,498000.0,98118
12479,3,2080,800000.0,98033
12480,3,1840,297000.0,98003
12481,5,4010,625000.0,98178
12482,4,3560,770000.0,98029
12483,3,1640,517000.0,98115
12484,1,530,238000.0,98103
12485,3,1990,234550.0,98168
12486,3,1690,230500.0,98003
12487,5,2670,585000.0,98125
12488,4,1930,733000.0,98105
12489,2,810,357950.0,98107
12490,3,1550,530000.0,98117
12491,4,2640,377500.0,98188
12492,4,2320,475000.0,98065
12493,3,2170,399000.0,98092
12494,3,2080,660000.0,98116
12495,5,2070,400000.0,98008
12496,2,800,440000.0,98107
12497,4,2040,366400.0,98042
12498,4,2830,627250.0,98011
12499,3,1480,375950.0,98117
12500,3,1810,162000.0,98023
12501,3,1970,780000.0,98103
12502,4,2650,705000.0,98116
12503,4,2820,450000.0,98003
12504,3,1400,311000.0,98056
12505,3,1580,485000.0,98029
12506,3,1800,485000.0,98072
12507,5,3360,725000.0,98118
12508,3,1510,185000.0,98001
